Image_Name,Label,Dominant_Color_Percentage,GradX_Avg,GradY_Avg,Homogeneity_0,Energy_0,Contrast_0,Correlation_0,Entropy_0
Plain-05.png,solid,0.85765076,9.038393E-9,-1.4646616,1.7879429757908478,2.4411725537868474,1364.1290095238028,0.9936967705766981,2.637098102362162
Plain-10.jpg,solid,0.9655203,-0.013444487,7.6277146E-8,1.6551289492972372,2.3848700724263034,1406.3974952380788,0.9934981518240176,3.3912669230028487
Plain-38.jpg,solid,0.91320825,-6.328822E-8,-1.42091485E-5,1.6708826779491783,2.19122054585034,1166.142895238085,0.9948691539003502,3.687040690902055
Striped-40.jpg,patterned,0.72686356,1.9758295E-7,-3.5813816E-6,1.8465789468291878,3.26221938553288,1275.3120380952314,0.9948998583988222,0.5400494651026624
Striped-36.jpg,patterned,0.5089588,2.5434076E-7,0.3093857,1.7488482245229457,2.96479081569161,1787.9964190476098,0.9927836290900545,1.6895026131306952
Striped-22.jpg,patterned,0.89318407,-9.067027E-8,-0.24065356,1.4882932724898756,1.5181246726077098,2056.3892380952275,0.9884203415719365,6.159133641800497
Striped-23.jpg,patterned,0.9474988,0.054534264,-0.052733906,1.510494491728989,1.1983658439909057,4757.958380952377,0.968461091592191,4.885637735281276
Striped-37.jpg,patterned,0.42125055,8.0959786E-8,-1.7963192E-6,1.8182219803701531,3.2883679982312928,3115.547619047615,0.9873796849006911,0.707523365319189
Striped-21.jpg,patterned,0.48054105,0.0048290296,-0.087459594,1.575695061639918,2.1359844119274376,1740.658133333355,0.9921815592818964,4.482895678337866
Striped-35.jpg,patterned,0.8176393,1.414671E-7,0.023717655,1.4368929990865265,1.1791018228571428,1157.2486666666612,0.9932290723669664,7.06475109014311
Striped-08.jpg,patterned,0.4463556,1.6084368E-7,-1.3843249E-5,1.757749992507221,2.5779599999092966,2255.105104761906,0.9901955783063925,2.462266338363709
Striped-34.jpg,patterned,0.803805,-5.6493167E-8,-0.05599354,1.5144321250467736,1.6615100866213148,2479.1184952380595,0.9869449966788826,5.807858234954022
Striped-20.jpg,patterned,0.7111002,0.002758573,-0.13436715,1.4487741645379821,1.4741041104308388,1595.9596000000079,0.9923670459508743,6.525108095546468
Striped-18.jpg,patterned,0.4769473,0.0065638456,-0.11942647,1.4931418412749846,1.6683579276190479,3164.1358666666206,0.9835646168213006,5.946221613169012
Striped-24.jpg,patterned,0.5476931,-0.008941457,-0.12310668,1.4532632126958527,1.5452891406349218,4106.178971428554,0.9777053662176864,5.333762547220559
Striped-30.jpg,patterned,0.29730567,-8.613686E-8,-0.3953486,1.2214562557750188,0.8489858759183673,2836.006514285669,0.9827027788670224,9.298895226673215
Striped-31.jpg,patterned,0.83453584,1.4290431E-8,-0.04672843,1.3555869283042794,1.369333168117914,4541.579371428619,0.9743169564656563,7.111469244614701
Striped-25.jpg,patterned,0.5782748,2.8842221E-8,-0.08744487,0.9266358479059261,0.47064794907029467,4425.025885714269,0.9623001307879765,11.61791012983585
Striped-19.jpg,patterned,0.8074587,0.01534406,-0.2790345,1.5118428897381178,1.6068639491609995,2491.8898857142517,0.9866593763158563,5.8458843529267766
Striped-33.jpg,patterned,0.91290706,-7.559782E-9,-0.012259397,1.2746783869869411,1.061002619092972,5461.046761904749,0.9645243668618463,7.413916726788193
Striped-27.jpg,patterned,0.646116,-1.4401028E-8,-0.29708046,1.641096477730137,1.9768191135147346,1463.4161142857433,0.9926855873160368,4.088938077846137
Striped-26.jpg,patterned,0.9092858,-0.03591479,-1.3409698,1.720366139511609,2.822688505668934,1205.5623714285473,0.9948916923353052,2.3904043243530504
Striped-32.jpg,patterned,0.6376676,2.2290859E-8,-0.050979253,1.3650158552510083,1.5968296746938775,5283.584152380984,0.9721537844623322,6.381658519326095
Striped-17.jpg,patterned,0.46810135,0.037735373,-0.17916466,1.787012047439662,3.0237606379591835,1862.450533333342,0.9924422898736287,1.3876035470766186
Striped-03.jpg,patterned,0.38032362,-1.2073419E-8,1.3139716E-5,1.7841053740839785,2.7681126231746034,3384.6223238095017,0.9859458109897239,1.741888435442324
Striped-16.jpg,patterned,0.7112231,0.049243014,-0.13445808,1.659475028225722,2.422223589070295,1661.1423238095313,0.9926280943256791,3.367056177198445
Striped-14.jpg,patterned,0.40031335,-3.553053E-8,-1.2440436,1.7348953266099092,2.9286110480725625,1922.812895238075,0.991895215875286,2.0849219715127782
Striped-28.jpg,patterned,0.61028695,-1.4462269E-7,7.1282557E-6,1.8361415009643403,3.22817280861678,1058.7102095237874,0.9956053397079001,0.8776547581348317
Striped-29.jpg,patterned,0.3091933,2.1393625E-8,-0.19152558,1.6682150784322258,2.520039584943311,1850.3534095238329,0.9918631642602831,3.112963184287735
Striped-15.jpg,patterned,0.87703025,0.094531484,-0.36091533,1.6704015051401906,2.3748301979138327,2133.204790476178,0.9902735306168429,3.3691321377988537
Striped-01.jpg,patterned,0.23410213,0.35361195,-0.11457094,1.6596706178577376,2.395531284761905,1512.0569523809456,0.9933313765264399,3.49790152244087
Striped-39.jpg,patterned,0.9177409,-2.4614272E-8,7.198525E-7,1.7373643910843786,2.7656892301133786,1589.6653904761804,0.9932570350916585,2.0795995486103274
Striped-05.jpg,patterned,0.41958743,-2.5448637E-7,0.04983521,1.6865636348268331,2.1448273947392305,3245.7622095237775,0.9838075470652019,3.272043310150861
Striped-11.jpg,patterned,0.6287073,3.3503383E-7,0.0071332618,1.7136910263292389,2.7436044801360544,1166.4603428571324,0.9951853345707486,2.314104729647293
Striped-04.jpg,patterned,0.46288356,-6.1377115E-8,0.004188199,1.6635389826962814,2.1310009937414964,2309.222095238088,0.9888632496187197,3.945675963341581
Striped-38.jpg,patterned,0.9562013,-8.233901E-8,-1.8177676E-5,1.75193107067371,2.7521440921995466,1555.778133333329,0.9933175039621862,1.9542487011292113
Striped-12.jpg,patterned,0.5201812,-2.548805E-7,0.0066598365,1.703971263953937,2.8404373791383217,2589.319790476172,0.9892512130301857,2.093720101058018
Striped-06.jpg,patterned,0.7150139,-1.9634318,-0.70732284,1.6395730080410844,2.3562931176870747,2968.5302285713988,0.9862099133470152,3.434006416467871
Striped-07.jpg,patterned,0.62528205,-5.0925284E-8,-3.9386005E-6,1.7664076517444869,3.0677858777324265,3277.2920190476057,0.9866478792255758,1.3130902736624737
Striped-13.jpg,patterned,0.74599147,1.5947552E-7,-5.465444E-6,1.7173198543302886,2.859679169160998,794.7143619047441,0.996796546343434,1.9252098180903165
